locationId,timestamp,average
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:40,5.858711783866766
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:41,5.843197708947416
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:39,5.861415548546067
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:42,5.828953438641849
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:43,5.853934889688709
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:44,5.89047545828795
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:45,5.90640859627925
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:46,5.91375741690828
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:47,5.923242007197886
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:48,5.936390275988432
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:49,5.964192231840248
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:50,5.982812460011658
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:51,5.9583517860709625
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:52,5.919011860850618
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:53,5.898858279308017
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:54,5.895841619172559
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:55,5.9198504682363575
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:56,5.954516094801446
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:57,5.9610840074468765
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:58,5.963109792207321
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 14:59,5.98940087794875
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:00,6.019107445959773
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:01,6.028935938982937
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:02,6.022420739568496
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:03,6.006247227987379
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:04,5.987080003721097
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:05,5.974056994433258
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:06,5.976816621650336
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:07,6.02756407929344
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:08,6.072468717293455
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:09,6.015181423244241
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:10,5.947955694425224
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:11,6.006995928089759
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:12,6.110742181892034
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:13,6.114545078970941
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:14,6.072481010962709
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:15,6.047868228460411
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:16,6.035932424161765
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:17,6.061073402543155
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:18,6.0975953204713225
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:19,6.097992369941348
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:20,6.079344757199351
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:21,6.067449698111447
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:22,6.059440108733986
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:23,6.054101264794318
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:24,6.054016082795096
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:25,6.064804522957303
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:26,6.086348268936947
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:27,6.122942724749786
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:28,6.154372315873727
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:29,6.132791091227053
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:30,6.090171022142036
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:31,6.121484146510689
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:32,6.17806801425896
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:33,6.1697525474019645
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:34,6.130357129584386
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:35,6.12029911880363
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:36,6.126118328014087
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:37,6.124952294885613
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:38,6.126462635394074
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:39,6.161577415000231
c02b365e-4d02-45a4-8fd3-d20e1eb95989,2020-09-30 15:40,6.19745230262249
7ae6b598-0c3c-4f9b-a794-d1f35e8341da,2020-09-30 14:40,8.579876588451926
7ae6b598-0c3c-4f9b-a794-d1f35e8341da,2020-09-30 14:41,8.53945107967591
7ae6b598-0c3c-4f9b-a794-d1f35e8341da,2020-09-30 14:42,8.495188282052688
